,casnw.csv,dicp.csv,era.csv,erai.csv,gspcc.csv,hku.csv,hust.csv,iapcm.csv,nscccs.csv,nsccgz.csv,nsccjn.csv,nscctj.csv,nsccwx.csv,siat.csv,sjtu.csv,ssc.csv,ustc.csv,xjtu.csv,label_all
174,75.39,52.45,56.83,70.15,3.39,0.78,70.96,90.77,63.27,84.0,0.0,96.51,68.02,46.87,84.21,86.96,74.32,0.0,0.0
175,76.95,51.43,57.58,70.15,3.39,0.78,79.81,90.77,62.75,92.34,0.0,96.24,70.2,46.87,83.98,86.96,73.97,0.0,0.0
176,77.34,52.45,57.66,70.15,3.39,0.78,79.81,90.75,62.75,88.26,0.0,96.51,69.88,46.87,84.21,86.72,73.97,0.0,0.0
177,77.34,52.04,57.56,70.15,3.39,0.78,81.58,90.75,62.56,83.89,0.0,96.51,70.52,46.87,84.21,86.72,73.45,0.0,0.0
178,78.12,52.45,57.11,70.15,3.39,0.78,81.58,95.4,62.69,86.88,0.0,95.97,70.72,46.87,83.86,86.96,73.62,0.0,0.0
179,79.69,52.04,56.74,70.15,3.39,0.78,80.7,95.35,61.73,89.63,0.0,96.24,70.72,46.87,83.86,86.96,73.29,0.0,0.0
180,77.34,55.54,56.45,70.15,3.39,0.78,80.7,95.3,61.47,95.68,0.0,95.97,69.73,46.87,83.86,86.96,74.23,0.0,0.0
181,77.34,55.99,56.68,70.15,3.39,0.78,80.7,95.25,61.47,85.93,0.0,95.97,69.65,46.87,83.86,86.93,73.68,0.0,0.0
182,76.17,55.99,39.24,70.15,3.39,0.78,79.81,95.23,61.22,87.77,0.0,95.97,69.38,46.87,84.21,86.85,73.14,0.0,0.0
183,76.17,55.54,39.14,70.15,3.39,0.78,78.93,95.23,61.41,89.69,0.0,95.97,69.45,46.87,82.95,86.89,73.31,0.0,0.0
184,74.61,54.97,33.19,70.15,3.39,0.78,78.93,95.2,61.66,89.91,0.0,95.97,70.25,46.87,83.86,86.97,72.79,0.0,0.0
185,74.61,54.97,33.43,70.15,3.39,0.78,77.16,95.2,61.66,94.06,0.0,95.97,69.76,46.87,83.86,86.81,72.79,0.0,0.0
186,74.61,55.41,33.43,70.15,3.39,0.78,78.04,95.2,61.54,96.97,0.0,95.43,71.09,46.87,83.86,86.81,73.14,0.0,0.0
187,74.61,55.41,33.43,70.15,3.39,0.78,78.04,95.88,61.54,89.74,0.0,95.43,71.22,46.87,83.86,86.57,73.14,0.0,0.0
188,74.61,54.97,33.78,70.15,3.39,0.78,76.27,95.88,61.54,87.65,0.0,95.97,70.63,46.87,84.03,87.05,72.96,0.0,0.0
189,55.66,4.64,33.25,70.15,3.39,0.78,76.27,61.47,88.61,0.0,95.43,74.02,46.87,83.34,87.05,73.31,0.0,74.61,7.0
190,74.61,55.41,33.25,70.15,3.39,0.78,73.38,95.88,62.11,95.74,0.0,95.97,74.01,46.87,83.8,87.04,72.96,0.0,0.0
191,74.61,54.97,33.25,63.18,3.39,0.78,72.49,95.88,62.88,96.63,0.0,95.43,73.98,46.87,83.8,87.04,72.96,0.0,0.0
192,73.44,55.41,33.19,63.28,3.39,0.78,72.49,95.88,62.75,97.48,0.0,95.97,74.07,46.87,83.18,86.84,72.96,0.0,0.0
193,68.75,54.97,32.66,63.28,3.39,0.78,70.7,95.78,62.69,93.6,0.0,95.97,74.08,46.87,82.95,86.61,72.96,0.0,0.0
194,66.41,55.41,32.55,63.28,3.39,0.78,74.27,95.74,62.69,96.69,0.0,95.97,74.08,46.87,82.95,87.09,72.96,0.0,0.0
195,64.06,54.97,32.78,63.28,3.39,0.78,69.81,95.13,62.69,82.22,0.0,95.97,74.08,46.87,82.95,86.49,72.88,0.0,0.0
196,62.89,54.97,32.63,63.28,3.39,0.78,73.38,95.08,62.69,85.19,0.0,95.97,75.14,46.87,83.18,86.49,72.88,0.0,0.0
197,60.16,54.97,32.63,63.28,3.39,0.78,73.38,95.03,64.55,83.34,0.0,95.97,75.14,46.87,83.18,86.49,72.7,0.0,0.0
198,57.81,55.86,32.63,63.28,3.39,0.78,68.92,94.99,64.55,85.08,0.0,93.01,74.35,46.87,82.95,93.84,72.18,0.0,0.0
199,57.81,55.73,32.63,63.28,3.39,0.78,67.13,94.96,64.55,85.31,0.0,95.97,75.14,46.87,82.98,94.0,72.17,0.0,0.0
200,57.81,54.97,32.55,63.28,3.39,0.78,66.24,94.91,64.42,84.96,0.0,92.47,75.14,46.87,82.98,93.64,71.99,0.0,0.0
201,57.81,55.41,32.55,63.28,3.39,0.78,66.24,94.89,63.82,82.77,0.0,92.2,75.14,46.87,82.78,93.24,71.99,0.0,0.0
202,57.81,55.41,32.55,63.28,3.39,0.78,65.35,94.89,63.5,82.6,0.0,95.7,75.15,46.87,82.55,93.96,71.82,0.0,0.0
203,57.81,54.97,32.43,63.28,3.39,0.78,65.35,94.86,63.5,84.12,0.0,95.7,75.15,46.87,82.78,90.49,71.81,0.0,0.0
204,57.81,54.97,32.43,72.58,3.39,0.78,65.35,94.84,63.5,83.89,0.0,95.97,75.14,46.87,82.78,91.87,71.99,0.0,0.0
205,57.81,54.97,32.43,72.58,3.39,0.78,65.35,94.84,63.5,82.02,0.0,95.97,75.15,46.87,82.58,91.1,71.99,0.0,0.0
206,57.81,55.41,32.2,74.9,3.39,0.78,65.35,94.82,63.5,81.8,0.0,95.97,75.15,46.87,82.58,91.05,71.99,0.0,0.0
207,57.81,55.73,32.24,74.9,3.39,0.78,65.35,94.79,63.24,83.22,0.0,95.97,75.15,46.87,82.58,91.21,71.99,0.0,0.0
208,57.81,54.51,32.24,74.9,3.39,0.78,65.35,94.79,63.18,83.11,0.0,95.97,75.14,46.87,82.58,92.32,71.99,0.0,0.0
209,57.81,55.41,32.2,74.9,3.39,0.78,65.35,94.79,63.05,82.55,0.0,95.97,75.15,46.87,82.35,90.88,71.99,0.0,0.0
210,57.81,55.41,30.54,74.9,3.39,0.78,65.35,94.74,63.05,80.74,0.0,95.97,75.14,46.87,82.35,89.91,71.99,0.0,0.0
211,57.81,54.97,30.6,74.9,3.39,0.78,65.35,94.14,62.99,82.21,0.0,95.97,75.14,46.87,81.89,89.94,71.99,0.0,0.0
212,57.81,55.41,30.48,74.9,3.39,0.78,64.45,94.11,62.86,99.66,0.0,95.97,75.14,46.87,81.89,90.56,71.99,0.0,0.0
213,57.81,50.89,30.48,74.9,3.39,0.78,64.45,94.09,60.94,99.49,0.0,95.97,75.14,46.87,81.66,89.18,72.07,0.0,0.0
214,57.81,50.89,30.24,74.9,3.39,0.78,64.45,94.09,62.92,97.86,0.0,95.97,75.14,46.87,82.12,91.53,71.72,0.0,0.0
215,57.81,50.89,30.12,74.9,3.39,0.78,64.45,94.09,62.92,97.75,0.0,95.97,75.14,46.87,81.66,91.08,71.72,0.0,0.0
216,57.81,50.89,29.62,74.9,3.39,0.78,64.45,94.06,63.82,99.55,0.0,95.97,74.08,46.87,82.35,90.32,71.72,0.0,0.0
217,57.81,50.89,29.62,74.9,3.57,0.78,63.56,94.06,63.82,99.15,0.0,95.97,74.08,46.87,82.81,89.84,71.72,0.0,0.0
218,57.81,50.89,29.27,74.9,3.57,0.78,63.56,94.06,63.75,97.29,0.0,95.97,74.08,46.87,83.04,89.42,71.72,0.0,0.0
219,56.64,50.89,29.15,74.9,3.57,0.78,63.56,94.06,63.75,97.12,0.0,95.97,74.08,46.87,82.34,89.9,71.72,0.0,0.0
220,56.64,50.89,29.15,74.9,3.57,0.78,63.56,94.06,63.75,98.36,0.0,95.43,74.08,46.87,82.34,89.66,71.72,0.0,0.0
221,55.08,51.18,29.15,74.9,3.57,0.78,63.56,94.06,63.75,99.38,0.0,95.97,74.08,46.87,82.34,86.69,71.55,0.0,0.0
222,53.52,50.77,28.97,74.9,3.57,0.78,63.56,94.06,63.75,97.85,0.0,95.97,74.08,46.87,82.34,87.4,71.55,0.0,0.0
223,53.52,50.89,29.17,74.9,3.39,0.78,63.56,94.06,63.75,93.22,0.0,95.97,74.08,46.87,82.34,86.84,71.37,0.0,0.0
224,53.52,50.89,29.17,74.9,3.39,0.78,63.56,94.04,62.41,94.58,0.0,95.69,74.08,46.87,82.32,88.19,71.37,0.0,0.0
225,53.52,51.29,29.14,74.9,3.39,0.78,63.56,94.02,62.35,95.43,0.0,95.69,74.08,46.87,82.55,87.07,71.37,0.0,0.0
226,53.52,51.29,29.11,74.9,3.39,0.78,63.56,94.02,62.35,91.53,0.0,95.96,74.08,46.87,81.98,89.78,71.37,0.0,0.0
227,53.52,50.89,28.42,74.9,3.39,0.78,63.56,94.02,62.35,89.89,0.0,95.96,74.07,46.87,82.55,89.06,71.37,0.0,0.0
228,53.52,50.89,28.39,74.9,3.39,0.78,63.56,94.6,62.35,93.33,0.0,95.96,74.07,46.87,82.55,85.43,71.37,0.0,0.0
229,53.52,50.89,28.39,74.9,3.39,0.78,63.56,94.6,62.22,95.2,0.0,95.69,74.07,46.87,82.32,85.68,71.37,0.0,0.0
230,53.52,50.89,28.39,74.9,3.39,0.78,63.56,94.6,62.09,95.25,0.0,94.07,75.13,46.87,82.55,85.38,71.2,0.0,0.0
231,53.52,50.77,28.39,74.9,3.39,0.78,62.67,94.6,61.7,91.69,0.0,94.61,75.13,46.87,82.44,85.3,71.9,0.0,0.0
232,53.52,50.77,28.39,74.9,3.39,0.78,62.67,94.6,61.64,92.87,0.0,93.53,75.13,46.87,82.55,85.06,70.47,0.0,0.0
233,73.44,50.77,28.39,74.9,3.39,0.78,61.77,94.6,61.58,93.55,0.0,91.37,75.13,46.87,82.55,85.21,70.47,0.0,0.0
234,73.44,51.16,28.39,74.9,3.39,0.78,61.77,94.6,61.51,90.1,0.0,91.11,75.13,46.87,82.32,84.81,70.12,0.0,0.0
235,73.44,51.16,28.39,65.6,3.39,0.78,61.77,95.18,61.26,88.63,0.0,91.11,75.13,46.87,82.44,85.82,70.12,0.0,0.0
236,73.44,50.77,28.39,65.6,3.39,0.78,61.77,96.34,61.19,88.38,0.0,90.57,77.19,46.87,82.44,84.74,70.12,0.0,0.0
237,73.44,50.77,27.76,65.6,3.39,0.78,61.77,96.32,60.94,87.87,0.0,90.57,75.6,46.87,82.55,88.39,70.23,0.0,0.0
238,73.44,50.77,27.22,65.6,3.39,0.78,61.77,95.13,60.97,88.15,0.0,90.57,76.42,46.87,81.63,89.78,70.23,0.0,0.0
239,71.87,50.77,27.16,65.6,3.39,0.78,59.99,95.13,60.97,86.1,0.0,91.91,76.5,46.87,81.2,86.8,70.23,0.0,0.0
240,71.87,51.16,28.76,72.58,3.39,0.78,59.99,95.13,61.23,87.52,0.0,91.91,77.56,46.87,81.28,81.63,74.67,0.0,0.0
241,77.73,51.56,29.17,72.58,3.39,0.78,59.99,95.42,61.3,86.9,0.0,92.18,76.93,46.87,81.56,85.38,74.85,0.0,0.0
242,77.73,50.77,30.3,72.58,3.39,0.78,59.99,95.42,61.87,87.63,0.0,92.18,77.13,46.87,81.68,88.44,75.37,0.0,0.0
243,78.91,51.16,30.88,72.67,3.39,0.78,59.99,95.42,62.0,85.63,0.0,93.8,77.55,46.87,79.61,87.0,75.72,0.0,0.0
244,78.91,51.03,31.59,65.7,3.39,0.78,59.99,95.42,62.13,89.31,0.0,92.45,76.95,46.87,79.49,87.64,75.72,0.0,0.0
245,78.91,50.64,30.86,65.7,3.39,0.78,59.1,96.0,60.33,94.3,0.0,93.8,78.67,46.87,80.83,89.94,75.93,0.0,0.0
246,78.91,50.64,31.48,65.7,3.39,0.78,59.1,96.03,60.59,95.77,0.0,94.34,78.85,46.87,80.35,89.86,75.38,0.0,0.0
247,6.06,33.48,30.77,65.7,3.39,0.78,64.45,96.03,60.78,95.53,0.0,95.42,46.87,88.63,75.55,0.0,80.47,50.64,3.0
248,50.64,6.06,30.13,65.7,3.39,0.78,64.45,95.45,60.97,95.47,0.0,95.96,46.87,80.56,90.82,76.08,0.0,80.47,3.0
249,51.03,6.06,30.01,74.9,3.39,0.78,57.31,95.45,60.85,97.71,0.0,96.23,46.87,80.53,92.29,75.73,0.0,80.47,3.0
250,80.47,51.03,30.62,74.9,3.39,0.78,57.31,95.45,61.23,95.18,0.0,96.23,76.05,46.87,80.53,92.28,75.6,0.0,0.0
251,80.08,50.64,30.23,74.9,3.39,0.78,55.52,94.86,60.78,96.47,0.0,96.5,76.88,46.87,80.52,91.05,75.6,0.0,0.0
252,77.34,50.78,29.37,74.9,3.39,0.78,56.42,94.86,62.0,95.12,0.0,96.5,61.02,46.87,80.48,92.25,75.25,0.0,0.0
253,78.91,51.03,28.57,74.9,3.39,0.78,55.52,94.86,61.74,98.41,0.0,96.5,74.67,46.87,80.45,91.77,75.6,0.0,0.0
254,51.03,4.64,29.11,74.9,3.39,0.78,93.7,60.91,99.94,0.0,95.69,70.58,46.87,80.45,94.25,75.6,0.0,79.3,8.0
255,78.12,50.13,29.08,74.9,3.39,0.78,54.63,93.7,60.53,100.0,0.0,94.88,75.62,46.87,80.43,93.25,75.25,0.0,0.0
256,78.12,53.09,28.56,75.0,3.39,0.78,53.74,93.7,60.53,99.94,0.0,94.34,77.84,46.87,81.12,93.25,75.25,0.0,0.0
257,76.56,52.6,28.85,75.0,3.39,0.78,53.74,93.99,60.65,99.88,0.0,95.42,72.67,46.87,81.12,91.57,75.42,0.0,0.0
258,76.56,53.09,28.85,72.67,3.39,0.78,54.63,93.99,60.65,100.0,0.0,94.34,72.66,46.87,81.35,90.28,75.6,0.0,0.0
259,77.34,53.09,29.13,75.0,3.39,0.78,53.74,93.99,60.65,98.88,0.0,94.61,72.78,46.87,81.32,90.72,75.6,0.0,0.0
260,74.61,52.45,29.09,70.35,3.39,0.78,51.95,93.99,59.56,98.82,0.0,95.69,72.66,46.87,81.32,91.02,75.77,0.0,0.0
261,69.14,53.09,28.96,75.0,3.39,0.78,51.95,93.99,60.53,98.76,0.0,95.69,72.81,46.87,81.27,91.62,75.77,0.0,0.0
262,67.58,52.68,29.19,75.0,3.39,0.78,51.06,93.97,60.65,100.0,0.0,95.69,72.12,46.87,81.85,92.07,75.95,0.0,0.0
263,67.58,53.09,28.83,75.0,3.39,0.78,49.27,93.97,60.65,100.0,0.0,94.61,72.51,46.87,81.39,91.84,75.95,0.0,0.0
264,59.37,52.68,29.3,75.0,3.39,0.78,47.49,92.81,60.65,100.0,0.0,94.61,63.35,46.87,81.32,91.5,75.95,0.0,0.0
265,59.37,52.08,28.77,72.67,3.39,0.78,47.49,92.81,60.46,99.88,0.0,95.69,63.4,46.87,81.3,91.2,75.95,0.0,0.0
266,59.37,53.09,28.63,68.02,3.39,0.78,46.6,92.22,60.53,98.53,0.0,95.96,68.28,46.87,81.08,91.16,75.77,0.0,0.0
267,59.37,52.86,28.4,68.02,3.39,0.78,45.7,91.06,60.33,98.35,0.0,95.96,68.1,46.87,80.62,91.16,75.77,0.0,0.0
268,59.37,52.68,29.56,68.02,3.39,0.78,45.7,91.04,60.27,96.34,0.0,95.96,69.11,46.87,80.82,91.16,75.77,0.0,0.0
269,59.37,53.09,28.94,68.02,3.39,0.78,45.7,91.04,60.27,95.28,0.0,94.61,69.15,46.87,80.53,89.5,75.77,0.0,0.0
270,59.37,53.09,28.55,65.7,3.39,0.78,45.7,91.04,60.53,99.53,0.0,94.61,70.02,46.87,80.25,89.04,75.66,0.0,0.0
271,57.81,52.68,30.42,65.7,3.39,0.78,44.81,91.04,60.53,100.0,0.0,94.61,69.74,46.87,80.25,88.94,75.66,0.0,0.0
272,57.81,52.68,30.3,63.37,3.39,0.78,44.81,91.04,60.53,100.0,0.0,90.3,70.78,46.87,79.85,88.75,75.66,0.0,0.0
273,57.81,52.68,30.3,63.37,3.39,0.78,45.7,91.04,60.53,98.41,0.0,93.53,70.64,46.87,79.55,88.27,75.48,0.0,0.0
274,59.37,53.09,31.25,63.37,3.39,0.78,45.7,91.04,60.53,100.0,0.0,95.96,67.39,46.87,79.26,87.55,75.47,0.0,0.0
275,59.37,52.68,32.76,63.37,3.39,0.78,43.92,91.04,61.1,95.78,0.0,93.53,67.05,46.87,79.42,87.07,76.52,0.0,0.0
276,60.94,53.09,33.28,63.37,3.39,0.78,48.38,91.04,61.36,96.39,0.0,96.5,68.33,46.87,78.96,88.75,76.7,0.0,0.0
277,59.37,52.68,32.15,63.37,3.39,0.78,52.9,91.04,61.3,93.08,0.0,95.96,66.29,46.87,78.74,88.75,76.64,0.0,0.0
278,62.5,52.68,33.1,63.37,3.57,0.78,58.2,91.04,61.36,97.1,0.0,95.96,69.21,46.87,78.74,88.75,76.58,0.0,0.0
279,60.94,52.68,36.75,63.37,3.57,0.78,57.25,89.0,61.23,96.59,0.0,94.88,70.54,46.87,78.51,88.75,77.11,0.0,0.0
280,59.37,52.68,36.3,63.37,3.57,0.78,59.99,89.0,62.13,96.39,0.0,95.42,74.05,46.87,77.38,86.74,75.96,0.0,0.0
281,59.37,52.73,36.19,63.37,3.57,0.78,66.18,89.0,62.13,96.18,0.0,95.15,74.19,46.87,78.05,86.74,75.96,0.0,0.0
282,57.81,52.99,37.98,63.37,3.57,0.78,64.45,89.0,61.87,99.85,0.0,96.23,74.56,46.87,78.04,86.73,75.96,0.0,0.0
283,57.81,52.68,37.62,63.47,3.57,0.78,67.13,89.0,62.19,99.29,0.0,95.69,74.28,46.87,77.64,86.73,75.96,0.0,0.0
284,57.81,53.09,35.27,63.47,3.57,0.78,66.24,89.0,62.26,98.52,0.0,98.92,74.63,46.87,78.04,86.49,75.61,0.0,0.0
285,57.81,56.76,33.97,61.14,3.57,0.78,62.67,89.0,62.13,97.35,0.0,98.92,75.26,46.87,78.04,86.73,75.62,0.0,0.0
286,60.94,56.76,32.79,61.14,3.57,0.78,61.77,89.0,61.68,99.13,0.0,98.92,74.49,46.87,79.41,86.73,74.93,0.0,0.0
287,60.94,57.22,32.28,61.14,3.57,0.78,68.92,89.0,61.72,99.75,0.0,98.65,76.29,46.87,80.31,86.72,76.42,0.0,0.0
288,56.25,56.76,32.13,61.14,3.57,0.78,68.92,89.0,61.66,98.42,0.0,99.73,76.41,46.87,80.76,86.72,75.63,0.0,0.0
289,58.59,56.76,32.77,61.14,3.57,0.78,67.13,89.0,61.72,99.64,0.0,99.73,76.21,46.87,81.22,86.71,76.42,0.0,0.0
290,64.84,56.71,32.77,61.14,3.57,0.78,67.13,89.0,62.04,98.93,0.0,99.73,73.57,46.87,81.62,86.34,76.77,0.0,0.0
291,69.14,57.22,32.77,61.14,3.57,0.78,66.24,88.98,61.98,96.71,0.0,99.46,81.75,46.87,81.62,86.26,75.97,0.0,0.0
292,67.58,56.76,32.77,61.14,3.57,0.78,66.24,88.98,61.85,97.95,0.0,99.73,89.19,46.87,81.37,86.02,75.8,0.0,0.0
293,67.58,56.76,33.23,61.14,3.57,0.78,66.24,88.98,61.72,95.61,0.0,99.73,88.76,46.87,81.59,86.02,76.07,0.0,0.0
294,71.48,57.22,33.7,61.05,3.57,0.78,66.24,88.98,61.21,92.25,0.0,99.73,88.62,46.87,81.36,86.78,74.59,0.0,0.0
295,71.48,56.76,33.95,61.05,3.57,0.78,66.24,88.98,61.85,91.96,0.0,99.73,84.99,46.87,81.3,86.59,75.72,0.0,0.0
296,71.48,56.76,33.8,61.14,3.57,0.78,66.24,88.95,61.21,95.05,0.0,99.73,88.58,46.87,80.5,86.7,74.94,0.0,0.0
297,71.48,57.22,33.06,61.14,3.57,0.78,66.24,88.95,61.46,93.45,0.0,96.74,88.6,46.87,80.09,86.38,75.63,0.0,0.0
298,71.48,57.22,33.29,61.14,3.57,0.78,66.18,88.95,61.14,96.2,0.0,98.91,88.58,46.87,81.12,86.62,75.8,0.0,0.0
299,71.48,58.16,34.46,61.14,3.57,0.78,66.18,88.95,59.99,89.86,0.0,98.91,88.58,46.87,81.86,86.62,75.11,0.0,0.0
300,71.48,57.68,34.09,61.14,3.57,0.78,65.29,92.15,60.05,91.21,0.0,93.42,89.45,46.87,81.86,86.57,75.11,0.0,0.0
301,71.48,57.22,33.78,61.14,3.57,0.78,67.08,92.15,59.99,89.66,0.0,6.59,88.69,46.87,81.86,86.57,75.45,0.0,1.0
302,71.48,58.16,33.54,61.14,3.57,0.78,67.08,92.15,61.33,91.4,0.0,6.52,90.25,46.87,81.52,86.57,75.31,0.0,1.0
303,71.48,57.22,33.88,61.14,3.57,0.78,67.08,92.15,61.78,93.15,0.0,6.52,90.92,46.87,81.18,86.33,75.31,0.0,1.0
304,71.48,57.16,33.84,61.14,3.57,0.78,67.08,92.15,61.27,87.86,0.0,6.52,90.25,46.87,81.5,86.57,75.31,0.0,1.0
305,71.48,57.68,34.54,61.14,3.57,0.78,67.08,92.15,62.1,86.42,0.0,6.52,89.81,46.87,81.27,86.57,74.96,0.0,1.0
306,69.92,57.22,33.58,61.14,3.57,0.78,67.08,92.13,61.91,86.27,0.0,6.52,89.85,46.87,81.27,86.57,74.96,0.0,1.0
307,68.36,57.03,32.88,61.14,3.57,0.78,67.08,90.96,61.85,87.72,0.0,99.73,89.86,46.87,81.26,86.57,74.96,0.0,0.0
308,68.36,57.68,33.66,61.14,3.57,0.78,67.08,90.96,63.52,88.22,0.0,99.73,79.7,46.87,81.05,86.57,74.78,0.0,0.0
309,68.36,56.9,33.66,61.14,3.57,0.78,67.08,90.94,63.52,90.0,0.0,96.47,79.69,46.87,80.65,86.57,75.13,0.0,0.0
310,66.8,57.68,32.78,61.14,3.57,0.78,67.08,90.94,63.52,88.76,0.0,97.83,89.79,46.87,80.65,86.33,75.13,0.0,0.0
311,63.67,57.22,32.57,61.14,3.57,0.78,67.08,90.94,63.52,92.38,0.0,94.29,89.43,46.87,80.65,86.57,75.13,0.0,0.0
312,62.5,57.29,32.1,61.14,3.57,0.78,67.97,90.94,63.84,94.86,0.0,93.48,89.05,46.87,80.93,86.33,75.56,0.0,0.0
313,62.5,57.68,33.76,61.14,3.57,0.78,68.86,90.94,63.84,98.3,0.0,96.74,87.93,46.87,80.76,86.57,75.35,0.0,0.0
314,61.33,57.22,34.85,61.14,3.57,0.78,68.86,89.78,63.84,98.59,0.0,96.74,86.79,46.87,80.06,86.09,75.22,0.0,0.0
315,61.33,57.22,34.26,61.14,3.57,0.78,68.86,89.78,64.48,93.73,0.0,96.74,86.42,46.87,80.19,86.57,76.16,0.0,0.0
316,61.33,57.22,34.19,61.14,3.57,0.78,67.97,92.1,62.55,98.42,0.0,95.65,84.95,46.87,79.96,86.57,76.16,0.0,0.0
317,61.33,57.68,33.02,61.24,3.57,0.78,67.97,92.1,62.04,99.94,0.0,96.74,84.15,46.87,79.73,86.57,75.64,0.0,0.0
318,61.33,57.68,34.98,61.14,3.57,0.78,68.86,92.1,62.49,100.0,0.0,96.74,84.15,46.87,79.04,86.57,75.12,0.0,0.0
319,61.33,57.55,34.23,61.14,3.57,0.78,69.75,92.1,61.46,99.44,0.0,96.74,84.14,46.87,78.58,86.57,75.99,0.0,0.0
320,61.33,57.22,33.56,61.14,3.57,0.78,68.86,92.1,64.29,96.62,0.0,96.46,83.69,46.87,78.35,86.57,75.53,0.0,0.0
321,61.33,57.68,33.37,61.05,3.57,0.78,67.65,92.08,64.22,99.32,0.0,96.46,82.45,46.87,78.86,86.63,74.91,0.0,0.0
322,57.68,9.19,33.49,61.05,3.57,0.78,67.65,92.08,63.2,99.49,0.0,96.46,82.78,46.87,86.63,74.16,0.0,61.33,3.0
323,61.33,57.68,35.47,61.14,3.57,0.78,67.65,92.08,63.07,92.8,0.0,98.09,83.06,46.87,78.85,86.36,74.16,0.0,0.0
324,61.33,57.29,37.83,61.14,3.57,0.78,67.65,92.08,62.81,98.06,0.0,96.46,83.08,46.87,78.89,86.59,74.16,0.0,0.0
325,61.33,57.68,37.01,61.14,3.57,0.78,67.65,92.08,62.55,99.37,0.0,96.73,83.09,46.87,78.89,86.35,73.96,0.0,0.0
326,61.33,57.22,35.9,61.14,3.57,0.78,67.65,92.08,62.49,99.77,0.0,96.46,83.17,46.87,78.89,86.59,74.13,0.0,0.0
327,61.33,57.03,36.52,61.14,3.57,0.78,67.65,92.08,62.49,97.2,0.0,96.46,83.11,46.87,78.89,86.35,74.13,0.0,0.0
328,61.33,56.76,39.58,61.14,3.57,0.78,67.65,92.08,62.49,98.4,0.0,96.46,83.18,46.87,78.95,86.59,74.13,0.0,0.0
329,57.55,8.62,38.33,3.57,0.78,71.35,92.08,62.49,100.0,0.0,96.46,83.15,46.87,79.18,86.35,74.13,0.0,61.33,11.0
330,61.33,57.68,39.03,75.1,3.57,0.78,65.8,92.08,61.46,99.6,0.0,96.46,83.1,46.87,78.95,86.35,74.13,0.0,0.0
331,61.33,57.09,40.06,75.1,3.57,0.78,69.5,92.08,61.46,99.43,0.0,96.46,83.01,46.87,78.95,86.59,74.13,0.0,0.0
332,61.33,57.55,41.89,75.1,3.57,0.78,65.8,92.08,61.46,99.31,0.0,96.46,83.0,46.87,78.55,86.35,74.13,0.0,0.0
333,61.33,57.68,41.58,75.1,3.57,0.78,69.5,92.08,61.4,99.43,0.0,96.46,82.93,46.87,79.81,86.31,73.79,0.0,0.0
334,59.77,57.09,41.58,75.1,3.57,0.78,65.8,92.08,61.4,99.71,0.0,95.91,82.93,46.87,79.75,86.18,74.13,0.0,0.0
335,59.77,56.63,40.96,75.1,3.57,0.78,69.5,92.08,61.4,100.0,0.0,96.46,83.03,46.87,79.69,93.38,74.13,0.0,0.0
336,59.77,57.09,40.96,75.1,3.57,0.78,65.8,92.08,61.4,99.83,0.0,96.46,83.0,46.87,79.69,93.38,73.7,0.0,0.0
337,59.77,57.42,40.02,75.1,3.57,0.78,68.58,92.08,61.4,98.68,0.0,96.46,82.95,46.87,79.69,93.26,73.7,0.0,0.0
338,59.77,56.63,40.02,75.1,3.57,0.78,64.87,92.08,61.4,98.17,0.0,96.46,82.92,46.87,79.92,93.38,73.7,0.0,0.0
339,59.77,56.63,38.39,75.1,3.57,0.78,64.87,92.08,61.4,97.99,0.0,96.46,83.85,46.87,79.92,93.38,73.7,0.0,0.0
340,59.77,57.09,38.39,75.1,3.57,0.78,64.87,92.08,61.4,96.9,0.0,96.46,83.78,46.87,79.96,91.68,73.7,0.0,0.0
341,58.2,57.09,39.09,75.1,3.57,0.78,63.95,92.08,61.33,96.79,0.0,96.46,83.71,46.87,79.96,91.41,73.7,0.0,0.0
342,58.2,56.63,38.74,75.1,3.57,0.78,63.95,92.08,61.08,96.73,0.0,96.46,83.97,46.87,79.51,91.72,73.7,0.0,0.0
343,58.2,57.16,38.5,75.1,3.57,0.78,63.02,92.08,61.08,96.39,0.0,96.46,83.93,46.87,79.45,90.95,73.7,0.0,0.0
344,58.2,56.63,37.45,75.1,3.57,0.78,66.72,92.08,61.08,95.99,0.0,96.46,83.89,46.87,79.39,91.9,71.25,0.0,0.0
345,58.2,56.63,36.87,75.1,3.57,0.78,63.02,92.08,61.08,96.1,0.0,96.46,83.85,46.87,79.52,91.9,71.25,0.0,0.0
346,58.2,57.09,36.52,75.1,3.57,0.78,63.02,92.08,61.01,95.99,0.0,96.46,83.7,46.87,79.16,91.58,71.08,0.0,0.0
347,56.64,57.09,36.05,75.1,3.57,0.78,63.02,92.08,61.01,96.1,0.0,96.46,83.61,46.87,78.94,91.58,71.08,0.0,0.0
348,56.64,57.09,35.54,75.1,3.57,0.78,63.02,92.08,61.01,96.1,0.0,96.46,83.55,46.87,78.31,90.78,70.91,0.0,0.0
349,56.64,56.63,35.31,75.1,3.57,0.78,63.02,92.08,61.01,98.05,0.0,96.46,83.5,46.87,78.59,90.21,70.91,0.0,0.0
350,56.64,57.09,35.19,75.1,3.57,0.78,63.02,92.08,60.37,100.0,0.0,95.91,83.48,46.87,79.32,90.54,70.91,0.0,0.0
